34
10
64
34
64
9

0.30
737
5537

0.05082722954971364
0.00
5.0827229549713635e-06
0.00
73092.11355686121
0.00


0.40504074874355644
0.01
0.006766559991254359
0.00
0.0
0.07
0.7355227387001756
0.06
1.8211465948399707e-06
0.13
0.0067683811378491995
0.00
7.2861751827902925e-06
0.11
0.00677384616643715
0.00


128
0.04
